Time,Latitude,Longitude,Altitude,Temperature,Pressure,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MPU_Temperature
146331,0,0,20.11,17.17,101083.66,-0.90,9.72,-0.17,-0.03,0.04,-0.02,18.76
146822,0,0,20.14,17.17,101083.33,-0.93,9.72,-0.18,-0.03,0.04,-0.01,18.79
147331,0,0,20.12,17.17,101083.55,-0.85,9.73,-0.16,-0.03,0.04,-0.02,18.79
147822,0,0,20.12,17.17,101083.55,-0.93,9.72,-0.15,-0.03,0.04,-0.02,18.79
148331,0,0,20.13,17.17,101083.39,-0.95,9.72,-0.13,-0.03,0.04,-0.01,18.78
148822,0,0,20.12,17.17,101083.61,-0.90,9.74,-0.22,-0.03,0.04,-0.02,18.79
149331,0,0,20.13,17.17,101083.44,-0.91,9.73,-0.18,-0.03,0.04,-0.01,18.77
149822,0,0,20.11,17.17,101083.66,-0.86,9.73,-0.20,-0.03,0.03,-0.01,18.79
150331,0,0,20.13,17.17,101083.50,-0.90,9.73,-0.14,-0.03,0.04,-0.02,18.78
150822,0,0,20.13,17.17,101083.50,-0.90,9.72,-0.18,-0.03,0.04,-0.01,18.78
151331,0,0,20.13,17.17,101083.50,-0.88,9.73,-0.17,-0.03,0.04,-0.01,18.80
151822,0,0,20.11,17.18,101083.72,-0.96,9.72,-0.18,-0.03,0.04,-0.02,18.79
152331,0,0,20.12,17.18,101083.55,-0.93,9.73,-0.16,-0.03,0.03,-0.01,18.79
152822,0,0,20.10,17.18,101083.78,-0.90,9.74,-0.14,-0.03,0.04,-0.02,18.79
153331,0,0,20.12,17.18,101083.61,-0.91,9.72,-0.15,-0.03,0.04,-0.01,18.82
153822,0,0,20.11,17.18,101083.67,-0.91,9.70,-0.14,-0.03,0.04,-0.01,18.79
154331,0,0,20.13,17.18,101083.51,-0.94,9.74,-0.17,-0.03,0.04,-0.02,18.81
154823,0,0,20.13,17.18,101083.51,-0.91,9.74,-0.19,-0.03,0.03,-0.01,18.81
155325,0,0,20.12,17.18,101083.53,-0.89,9.71,-0.17,-0.03,0.03,-0.02,18.81
155790,0,0,20.14,17.18,101083.38,-0.94,9.74,-0.12,-0.03,0.04,-0.01,18.81
156323,0,0,20.12,17.19,101083.59,-0.89,9.72,-0.17,-0.03,0.03,-0.01,18.82
156790,0,0,20.13,17.19,101083.42,-0.94,9.72,-0.16,-0.03,0.04,-0.01,18.81
157281,0,0,20.13,17.19,101083.42,-0.91,9.75,-0.18,-0.03,0.04,-0.02,18.81
157813,0,0,20.11,17.19,101083.65,-0.94,9.73,-0.14,-0.03,0.04,-0.01,18.82
158307,0,0,20.11,17.19,101083.65,-0.91,9.73,-0.17,-0.03,0.04,-0.01,18.81
158846,0,0,20.11,17.19,101083.65,-0.96,9.71,-0.17,-0.03,0.04,-0.02,18.83
159307,0,0,20.09,17.19,101083.88,-0.87,9.73,-0.19,-0.03,0.04,-0.01,18.83
159846,0,0,20.12,17.19,101083.54,-0.89,9.72,-0.12,-0.03,0.04,-0.01,18.84
160327,0,0,20.09,17.19,101083.92,-0.86,9.74,-0.16,-0.03,0.04,-0.02,18.82
160835,0,0,20.10,17.19,101083.77,-0.91,9.74,-0.25,-0.03,0.04,-0.01,18.83
161331,0,0,20.09,17.20,101083.98,-0.87,9.71,-0.19,-0.03,0.03,-0.01,18.83
161822,0,0,20.09,17.20,101083.98,-0.96,9.74,-0.12,-0.03,0.04,-0.02,18.84
162331,0,0,20.10,17.20,101083.81,-0.91,9.72,-0.12,-0.03,0.03,-0.01,18.84
162822,0,0,20.08,17.20,101084.04,-0.91,9.73,-0.17,-0.03,0.04,-0.01,18.84
163331,0,0,20.09,17.20,101083.88,-0.91,9.74,-0.17,-0.03,0.04,-0.01,18.84
163822,0,0,20.11,17.20,101083.72,-0.89,9.75,-0.17,-0.03,0.04,-0.01,18.84
164331,0,0,20.09,17.20,101083.94,-0.91,9.73,-0.14,-0.03,0.04,-0.02,18.86
164822,0,0,20.09,17.20,101083.61,-0.94,9.73,-0.15,-0.03,0.03,-0.01,18.85
165331,0,0,20.09,17.20,101083.99,-0.88,9.73,-0.15,-0.03,0.04,-0.02,18.85
165822,0,0,20.09,17.20,101083.99,-0.92,9.74,-0.16,-0.03,0.04,-0.01,18.86
166331,0,0,20.07,17.21,101084.22,-0.87,9.72,-0.17,-0.03,0.04,-0.01,18.86
166822,0,0,20.08,17.21,101084.05,-0.96,9.73,-0.17,-0.03,0.03,-0.02,18.86
167331,0,0,20.11,17.21,101083.72,-0.94,9.71,-0.19,-0.03,0.04,-0.01,18.84
167822,0,0,20.09,17.21,101083.94,-0.89,9.73,-0.16,-0.03,0.04,-0.02,18.85
168331,0,0,20.10,17.21,101083.78,-0.92,9.73,-0.16,-0.03,0.04,-0.01,18.85
168822,0,0,20.10,17.21,101083.78,-0.93,9.74,-0.18,-0.03,0.03,-0.01,18.85
169331,0,0,20.08,17.21,101084.00,-0.91,9.73,-0.15,-0.03,0.04,-0.01,18.87
169822,0,0,20.08,17.21,101084.00,-0.92,9.74,-0.17,-0.03,0.03,-0.02,18.88
170331,0,0,20.05,17.22,101084.38,-0.90,9.71,-0.17,-0.03,0.04,-0.01,18.87
170822,0,0,20.08,17.22,101084.05,-0.93,9.73,-0.16,-0.03,0.04,-0.02,18.86
171331,0,0,20.05,17.22,101084.44,-0.93,9.73,-0.14,-0.03,0.04,-0.01,18.87
171822,0,0,20.05,17.22,101084.44,-0.91,9.72,-0.16,-0.03,0.04,-0.01,18.87
172331,0,0,20.05,17.22,101084.44,-0.89,9.73,-0.19,-0.03,0.03,-0.01,18.86
172822,0,0,20.03,17.22,101084.66,-0.96,9.72,-0.17,-0.03,0.03,-0.01,18.84
173331,0,0,20.06,17.22,101084.33,-0.95,9.73,-0.12,-0.03,0.03,-0.02,18.86
173822,0,0,20.04,17.22,101084.55,-0.93,9.72,-0.11,-0.03,0.04,-0.01,18.85
174331,0,0,20.05,17.22,101084.39,-0.91,9.74,-0.16,-0.03,0.04,-0.01,18.87
174822,0,0,20.03,17.23,101084.61,-0.91,9.73,-0.18,-0.03,0.04,-0.01,18.88
175331,0,0,20.03,17.23,101084.61,-0.91,9.73,-0.20,-0.03,0.04,-0.01,18.88
175822,0,0,20.03,17.23,101084.61,-0.88,9.74,-0.19,-0.03,0.04,-0.01,18.87
176331,0,0,20.05,17.23,101084.45,-0.93,9.73,-0.15,-0.03,0.04,-0.01,18.89
176822,0,0,20.02,17.23,101084.83,-0.94,9.71,-0.16,-0.03,0.04,-0.01,18.87
177331,0,0,20.03,17.23,101084.67,-0.94,9.72,-0.12,-0.03,0.04,-0.01,18.87
177822,0,0,20.03,17.23,101084.67,-0.92,9.73,-0.18,-0.03,0.04,-0.01,18.89
178331,0,0,20.00,17.23,101085.05,-0.90,9.74,-0.17,-0.03,0.04,-0.01,18.90
178822,0,0,20.00,17.23,101085.05,-0.93,9.72,-0.16,-0.03,0.04,-0.01,18.89
179331,0,0,19.98,17.23,101085.28,-0.91,9.73,-0.18,-0.03,0.04,-0.01,18.89
179822,0,0,20.01,17.23,101084.95,-0.89,9.72,-0.17,-0.03,0.04,-0.01,18.89
180331,0,0,19.99,17.24,101085.17,-0.90,9.71,-0.16,-0.03,0.04,-0.01,18.88
180822,0,0,20.00,17.24,101085.00,-0.92,9.72,-0.21,-0.03,0.04,-0.01,18.88
181331,0,0,19.98,17.24,101085.23,-0.92,9.75,-0.16,-0.03,0.04,-0.01,18.89
181822,0,0,20.00,17.24,101085.06,-0.90,9.73,-0.15,-0.03,0.04,-0.01,18.90
182331,0,0,20.00,17.24,101085.06,-0.90,9.72,-0.17,-0.03,0.04,-0.02,18.89
182822,0,0,19.98,17.24,101085.25,-0.91,9.73,-0.17,-0.03,0.04,-0.01,18.91
183331,0,0,19.99,17.24,101085.09,-0.91,9.72,-0.16,-0.03,0.04,-0.01,18.89
183822,0,0,19.99,17.24,101085.09,-0.90,9.73,-0.18,-0.03,0.04,-0.02,18.89
184331,0,0,19.97,17.24,101085.31,-0.90,9.73,-0.18,-0.03,0.03,-0.01,18.89
184822,0,0,19.97,17.25,101085.37,-0.91,9.72,-0.18,-0.03,0.04,-0.01,18.89
185331,0,0,19.98,17.25,101085.20,-0.91,9.73,-0.15,-0.03,0.04,-0.01,18.91
185822,0,0,19.98,17.25,101085.20,-0.90,9.73,-0.16,-0.03,0.04,-0.01,18.90
186331,0,0,19.98,17.25,101085.27,-0.90,9.73,-0.16,-0.03,0.04,-0.01,18.91
186822,0,0,19.99,17.25,101085.09,-0.92,9.71,-0.16,-0.03,0.04,-0.01,18.91
187331,0,0,19.96,17.25,101085.48,-0.91,9.72,-0.18,-0.03,0.04,-0.01,18.92
187822,0,0,19.99,17.25,101085.16,-0.90,9.73,-0.16,-0.03,0.04,-0.02,18.93
188331,0,0,19.96,17.25,101085.54,-0.89,9.75,-0.17,-0.03,0.04,-0.01,18.91
188822,0,0,19.97,17.25,101085.38,-0.95,9.73,-0.15,-0.03,0.04,-0.01,18.92
189331,0,0,19.97,17.25,101085.38,-0.91,9.74,-0.16,-0.03,0.04,-0.01,18.91
189822,0,0,19.98,17.25,101085.20,-0.91,9.73,-0.16,-0.03,0.03,-0.01,18.91
190331,0,0,19.95,17.26,101085.59,-0.91,9.73,-0.15,-0.03,0.04,-0.01,18.92
190822,0,0,19.92,17.26,101085.98,-0.92,9.72,-0.17,-0.03,0.04,-0.01,18.92
191331,0,0,19.92,17.26,101085.98,-0.92,9.72,-0.16,-0.03,0.04,-0.01,18.92
191822,0,0,19.93,17.26,101085.81,-0.92,9.73,-0.16,-0.03,0.04,-0.01,18.92
192331,0,0,19.91,17.26,101086.04,-0.88,9.72,-0.19,-0.03,0.04,-0.01,18.90
192822,0,0,19.91,17.26,101086.04,-0.93,9.73,-0.17,-0.03,0.04,-0.01,18.91
193331,0,0,19.91,17.26,101086.04,-0.91,9.73,-0.16,-0.03,0.03,-0.01,18.91
193822,0,0,19.90,17.26,101086.27,-0.89,9.73,-0.16,-0.03,0.04,-0.02,18.90
194331,0,0,19.91,17.26,101086.09,-0.92,9.74,-0.14,-0.03,0.04,-0.01,18.92
194822,0,0,19.86,17.27,101086.64,-0.91,9.73,-0.17,-0.03,0.04,-0.01,18.92
195331,0,0,19.88,17.27,101086.48,-0.92,9.72,-0.16,-0.03,0.04,-0.02,18.92
195822,0,0,19.85,17.27,101086.87,-0.92,9.73,-0.18,-0.03,0.04,-0.01,18.93
196331,0,0,19.85,17.27,101086.87,-0.91,9.74,-0.17,-0.03,0.04,-0.01,18.91
196822,0,0,19.83,17.27,101087.09,-0.92,9.72,-0.17,-0.03,0.04,-0.02,18.92
197331,0,0,19.84,17.27,101086.92,-0.92,9.72,-0.14,-0.03,0.04,-0.01,18.92
197822,0,0,19.81,17.27,101087.31,-0.89,9.73,-0.17,-0.03,0.04,-0.01,18.93
198331,0,0,19.82,17.27,101087.14,-0.91,9.74,-0.17,-0.03,0.04,-0.01,18.92
198822,0,0,19.80,17.28,101087.37,-0.90,9.72,-0.18,-0.03,0.04,-0.01,18.93
199331,0,0,19.77,17.28,101087.75,-0.92,9.74,-0.17,-0.03,0.04,-0.02,18.95
199822,0,0,19.77,17.28,101087.75,-0.91,9.75,-0.13,-0.03,0.04,-0.01,18.96
200331,0,0,19.79,17.28,101087.59,-0.90,9.73,-0.17,-0.03,0.04,-0.01,18.95
200822,0,0,19.75,17.28,101087.97,-0.92,9.71,-0.13,-0.03,0.04,-0.01,18.94
201331,0,0,19.73,17.28,101088.19,-0.93,9.74,-0.16,-0.03,0.03,-0.01,18.94
201822,0,0,19.72,17.29,101088.39,-0.91,9.74,-0.17,-0.03,0.04,-0.01,18.94
202331,0,0,19.73,17.29,101088.22,-0.90,9.74,-0.16,-0.03,0.04,-0.01,18.96
202822,0,0,19.71,17.29,101088.44,-0.91,9.73,-0.19,-0.03,0.03,-0.01,18.95
203331,0,0,19.71,17.29,101088.44,-0.92,9.72,-0.17,-0.03,0.04,-0.02,18.96
203822,0,0,19.68,17.29,101088.83,-0.90,9.71,-0.16,-0.03,0.04,-0.01,18.94
204331,0,0,19.70,17.29,101088.66,-0.90,9.73,-0.17,-0.03,0.04,-0.01,18.96
204822,0,0,19.69,17.29,101088.72,-0.93,9.74,-0.17,-0.03,0.04,-0.01,18.96
205331,0,0,19.66,17.30,101089.11,-0.91,9.74,-0.16,-0.03,0.03,-0.02,18.96
205822,0,0,19.69,17.30,101088.78,-0.91,9.75,-0.18,-0.03,0.04,-0.02,18.94
206331,0,0,19.67,17.30,101089.00,-0.91,9.71,-0.14,-0.03,0.04,-0.01,18.97
206822,0,0,19.67,17.30,101089.00,-0.90,9.74,-0.16,-0.03,0.04,-0.01,18.97
207331,0,0,19.65,17.30,101089.22,-0.92,9.72,-0.18,-0.03,0.04,-0.01,18.98
207822,0,0,19.66,17.30,101089.05,-0.93,9.71,-0.16,-0.03,0.04,-0.01,18.96
208331,0,0,19.64,17.30,101089.28,-0.89,9.74,-0.17,-0.03,0.04,-0.01,18.98
208822,0,0,19.64,17.31,101089.33,-0.94,9.73,-0.16,-0.03,0.03,-0.01,18.97
209331,0,0,19.65,17.31,101089.17,-0.89,9.74,-0.13,-0.03,0.04,-0.01,18.97
209822,0,0,19.62,17.31,101089.55,-0.92,9.71,-0.19,-0.03,0.04,-0.02,18.97
210331,0,0,19.62,17.31,101089.55,-0.93,9.73,-0.14,-0.03,0.04,-0.01,18.98
210822,0,0,19.62,17.31,101089.61,-0.88,9.73,-0.19,-0.03,0.03,-0.01,18.99
211331,0,0,19.60,17.31,101089.78,-0.91,9.72,-0.17,-0.03,0.04,-0.02,18.97
211822,0,0,19.58,17.31,101090.03,-0.93,9.72,-0.15,-0.03,0.04,-0.01,18.97
212331,0,0,19.60,17.31,101089.86,-0.91,9.72,-0.20,-0.03,0.04,-0.02,18.97
212822,0,0,19.58,17.32,101090.08,-0.93,9.72,-0.10,-0.03,0.04,-0.01,18.99
213331,0,0,19.56,17.32,101090.30,-0.91,9.72,-0.16,-0.03,0.04,-0.01,18.99
213822,0,0,19.56,17.32,101090.30,-0.94,9.71,-0.15,-0.03,0.04,-0.01,18.98
214331,0,0,19.57,17.32,101090.14,-0.91,9.72,-0.15,-0.03,0.04,-0.01,19.00
214822,0,0,19.54,17.32,101090.53,-0.88,9.73,-0.17,-0.03,0.04,-0.01,19.01
215331,0,0,19.51,17.32,101090.91,-0.91,9.73,-0.15,-0.03,0.04,-0.01,18.99
215822,0,0,19.50,17.33,101090.97,-0.91,9.73,-0.18,-0.03,0.04,-0.01,18.98
216331,0,0,19.52,17.33,101090.80,-0.95,9.72,-0.21,-0.03,0.04,-0.02,19.02
216822,0,0,19.52,17.33,101090.80,-0.85,9.71,-0.15,-0.03,0.04,-0.01,18.99
217331,0,0,19.50,17.33,101091.03,-0.89,9.75,-0.21,-0.03,0.04,-0.01,18.99
217822,0,0,19.49,17.33,101091.08,-0.89,9.73,-0.17,-0.03,0.03,-0.01,18.99
218331,0,0,19.49,17.33,101091.14,-0.92,9.72,-0.19,-0.03,0.04,-0.01,19.00
218822,0,0,19.50,17.33,101090.98,-0.92,9.72,-0.11,-0.03,0.04,-0.02,19.01
219331,0,0,19.47,17.34,101091.33,-0.88,9.73,-0.15,-0.03,0.04,-0.01,19.00
219822,0,0,19.47,17.34,101091.39,-0.92,9.73,-0.17,-0.03,0.04,-0.01,19.00
220331,0,0,19.47,17.34,101091.39,-0.93,9.72,-0.18,-0.03,0.04,-0.01,18.99
220822,0,0,19.47,17.34,101091.39,-0.90,9.73,-0.17,-0.03,0.04,-0.02,19.00
221331,0,0,19.46,17.34,101091.45,-0.87,9.72,-0.16,-0.03,0.04,-0.01,19.00
221822,0,0,19.46,17.34,101091.50,-0.92,9.73,-0.15,-0.03,0.04,-0.01,19.00
222331,0,0,19.46,17.34,101091.50,-0.90,9.72,-0.17,-0.03,0.04,-0.01,19.01
222822,0,0,19.44,17.35,101091.72,-0.90,9.72,-0.17,-0.03,0.04,-0.01,19.02
223331,0,0,19.41,17.35,101092.11,-0.92,9.74,-0.18,-0.03,0.04,-0.01,19.01
223822,0,0,19.41,17.35,101092.11,-0.96,9.73,-0.13,-0.03,0.04,-0.01,19.02
224331,0,0,19.44,17.35,101091.78,-0.94,9.72,-0.16,-0.03,0.03,-0.01,19.02
224822,0,0,19.42,17.35,101092.00,-0.91,9.70,-0.13,-0.03,0.04,-0.01,19.02
225331,0,0,19.38,17.35,101092.39,-0.91,9.73,-0.16,-0.03,0.04,-0.01,19.02
225822,0,0,19.38,17.35,101092.39,-0.90,9.73,-0.18,-0.03,0.04,-0.01,19.02
226331,0,0,19.38,17.36,101092.45,-0.97,9.75,-0.32,-0.03,0.04,-0.02,19.02
226822,0,0,19.36,17.36,101092.67,-0.83,9.71,-0.03,-0.04,0.04,-0.01,19.03
227331,0,0,19.36,17.36,101092.67,-0.96,9.74,-0.29,-0.03,0.04,-0.01,19.02
227822,0,0,19.33,17.36,101093.05,-0.83,9.71,-0.04,-0.03,0.04,-0.01,19.02
228331,0,0,19.34,17.36,101092.89,-1.00,9.73,-0.27,-0.03,0.04,-0.01,19.01
228822,0,0,19.31,17.36,101093.27,-0.80,9.71,-0.05,-0.03,0.04,-0.01,19.03
229331,0,0,19.29,17.37,101093.49,-0.99,9.77,-0.37,-0.03,0.04,-0.01,19.03
229822,0,0,19.31,17.37,101093.33,-0.87,9.69,-0.03,-0.03,0.04,-0.01,19.04
230331,0,0,19.29,17.37,101093.55,-0.95,9.74,-0.22,-0.03,0.04,-0.01,19.01
230822,0,0,19.29,17.37,101093.55,-0.87,9.72,-0.10,-0.03,0.03,-0.02,19.03
231331,0,0,19.30,17.37,101093.39,-0.91,9.73,-0.13,-0.03,0.04,-0.01,19.02
231822,0,0,19.28,17.37,101093.61,-0.92,9.73,-0.23,-0.03,0.04,-0.01,19.05
232331,0,0,19.26,17.37,101093.83,-0.93,9.73,-0.14,-0.03,0.04,-0.01,19.04
232822,0,0,19.28,17.37,101093.67,-0.90,9.72,-0.14,-0.03,0.03,-0.01,19.04
233331,0,0,19.26,17.38,101093.89,-0.85,9.72,-0.14,-0.03,0.03,-0.02,19.04
233822,0,0,19.24,17.38,101094.11,-0.92,9.71,-0.12,-0.03,0.04,-0.01,19.06
234331,0,0,19.24,17.38,101094.11,-0.92,9.73,-0.20,-0.03,0.04,-0.01,19.05
234822,0,0,19.27,17.38,101093.78,-0.90,9.72,-0.13,-0.03,0.03,-0.02,19.04
235331,0,0,19.25,17.38,101094.00,-0.93,9.75,-0.11,-0.03,0.04,-0.01,19.04
235822,0,0,19.25,17.38,101094.00,-0.92,9.73,-0.19,-0.03,0.03,-0.02,19.03
236331,0,0,19.24,17.38,101094.06,-0.89,9.74,-0.12,-0.03,0.04,-0.02,19.06
236820,0,0,19.24,17.38,101094.06,-0.94,9.73,-0.23,-0.03,0.03,-0.01,19.06
237331,0,0,19.23,17.39,101094.25,-0.88,9.72,-0.24,-0.03,0.03,-0.02,19.04
237822,0,0,19.23,17.39,101094.25,-0.95,9.73,-0.19,-0.03,0.04,-0.01,19.04
238331,0,0,19.24,17.39,101094.09,-0.92,9.72,-0.12,-0.03,0.03,-0.02,19.06
238822,0,0,19.24,17.39,101094.14,-0.94,9.71,-0.10,-0.04,0.04,-0.01,19.06
239331,0,0,19.23,17.39,101094.20,-1.05,9.74,-0.14,-0.04,0.03,-0.01,19.06
239822,0,0,19.22,17.39,101094.42,-0.88,9.73,-0.30,-0.04,0.06,-0.02,19.04
240331,0,0,19.22,17.39,101094.42,-0.65,9.73,-0.40,-0.03,0.04,-0.02,19.06
240822,0,0,19.18,17.40,101094.81,-0.78,9.71,-0.12,-0.03,0.03,-0.01,19.05
241331,0,0,19.18,17.40,101094.81,-0.75,9.74,-0.22,-0.04,0.04,-0.02,19.05
241822,0,0,19.15,17.40,101095.19,-0.97,9.72,-0.26,-0.03,0.03,-0.01,19.06
242331,0,0,19.16,17.40,101095.02,-0.85,9.72,-0.08,-0.03,0.03,-0.01,19.06
242822,0,0,19.15,17.40,101095.25,-1.04,9.73,-0.35,-0.03,0.04,-0.03,19.06
243331,0,0,19.13,17.40,101095.47,-0.72,9.71,-0.09,-0.03,0.04,-0.01,19.07
243823,0,0,19.14,17.40,101095.31,-1.18,9.70,-0.18,-0.03,0.03,-0.02,19.07
244312,0,0,19.12,17.41,101095.52,-0.90,9.76,-0.29,-0.04,0.05,-0.01,19.06
244790,0,0,19.12,17.41,101095.52,-0.79,9.73,-0.16,-0.03,0.03,-0.01,19.06
245307,0,0,19.10,17.41,101095.75,-1.03,9.72,-0.13,-0.03,0.04,-0.02,19.06
245790,0,0,19.12,17.41,101095.58,-0.95,9.70,-0.13,-0.04,0.04,-0.01,19.09
246281,0,0,19.09,17.41,101095.97,-0.77,9.71,-0.25,-0.03,0.04,-0.02,19.06
246813,0,0,19.07,17.42,101096.19,-0.88,9.74,-0.23,-0.03,0.05,-0.02,19.06
247307,0,0,19.08,17.42,101096.02,-1.02,10.23,-0.05,-0.02,0.02,0.00,19.07
247846,0,0,19.08,17.42,101096.08,-0.76,10.12,0.34,-0.04,0.13,-0.02,19.07
248307,0,0,19.08,17.42,101096.08,-1.45,9.67,0.05,-0.03,0.04,-0.02,19.07
248846,0,0,19.06,17.42,101096.30,-1.53,9.79,-0.29,-0.03,0.17,-0.02,19.08
249327,0,0,19.07,17.42,101096.14,-0.32,9.72,-0.36,-0.03,0.21,-0.02,19.09
249835,0,0,19.07,17.42,101096.20,-1.24,9.69,0.22,-0.04,0.27,-0.04,19.08
250331,0,0,19.06,17.43,101096.25,-1.55,10.05,-0.13,0.01,-0.35,0.01,19.07
250822,0,0,19.06,17.43,101096.25,-0.83,9.62,-0.06,-0.02,-0.09,0.00,19.10
251331,0,0,19.06,17.43,101096.31,-0.32,9.92,-0.29,-0.01,0.09,-0.03,19.09
251822,0,0,19.06,17.43,101096.31,-1.22,9.69,0.20,-0.04,0.08,-0.02,19.09
252331,0,0,19.07,17.43,101096.14,-0.94,9.74,-0.22,-0.02,-0.05,-0.00,19.09
252822,0,0,19.07,17.43,101096.20,-0.46,9.72,-0.33,-0.03,0.07,-0.01,19.10
253331,0,0,19.08,17.43,101096.06,-0.68,9.69,0.00,-0.04,0.12,-0.03,19.09
253822,0,0,19.09,17.43,101095.90,-0.99,9.72,-0.11,-0.03,0.10,-0.02,19.09
254331,0,0,19.07,17.44,101096.12,-0.82,9.76,-0.35,-0.03,0.05,-0.00,19.09
254822,0,0,19.05,17.44,101096.34,-0.53,9.73,-0.34,-0.03,0.03,-0.02,19.10
255331,0,0,19.05,17.44,101096.34,-1.09,9.72,0.13,-0.03,0.03,-0.02,19.11
255822,0,0,19.07,17.44,101096.19,-0.96,9.72,0.03,-0.03,-0.01,-0.00,19.11
256331,0,0,19.05,17.44,101096.40,-0.66,9.69,-0.42,-0.03,0.06,-0.01,19.11
256822,0,0,19.06,17.44,101096.23,-1.13,9.73,-0.03,-0.04,0.08,-0.02,19.09
257331,0,0,19.06,17.44,101096.30,-1.22,9.75,0.06,-0.03,0.02,-0.01,19.12
257822,0,0,19.05,17.45,101096.35,-1.13,9.77,-0.11,-0.03,0.01,-0.01,19.11
258331,0,0,19.08,17.45,101096.02,-1.05,10.07,-0.02,-0.03,0.07,-0.02,19.11
258822,0,0,19.08,17.45,101096.02,-0.96,9.68,-0.08,-0.02,0.00,-0.01,19.12
259331,0,0,19.08,17.45,101096.08,1.68,10.16,-0.93,-0.07,0.03,0.06,19.12
259822,0,0,19.09,17.45,101095.91,-0.73,9.71,0.07,-0.06,0.06,-0.02,19.11
260331,0,0,19.07,17.45,101096.14,-1.16,9.80,-0.62,-0.02,0.02,-0.00,19.14
260822,0,0,19.04,17.45,101096.52,-0.74,9.69,0.03,-0.03,0.03,-0.02,19.11
261331,0,0,19.02,17.46,101096.74,-1.00,9.73,0.07,-0.03,0.03,-0.02,19.12
261822,0,0,19.02,17.46,101096.74,-0.85,9.71,-0.02,-0.04,0.04,0.00,19.15
262331,0,0,19.04,17.46,101096.58,-0.90,9.73,-0.19,-0.04,0.04,-0.01,19.12
262822,0,0,19.02,17.46,101096.80,-1.06,9.75,-0.25,-0.03,0.03,-0.02,19.15
263331,0,0,19.00,17.46,101097.02,-0.87,9.73,-0.15,-0.02,0.03,-0.02,19.12
263822,0,0,19.01,17.46,101096.86,-0.86,9.69,0.06,-0.03,0.04,-0.02,19.14
264331,0,0,18.98,17.46,101097.24,-0.86,9.70,-0.00,-0.04,0.04,-0.01,19.14
264822,0,0,18.99,17.46,101097.08,-0.76,9.72,-0.10,-0.04,0.03,-0.01,19.14
265331,0,0,18.98,17.46,101097.08,-1.13,9.74,-0.24,-0.04,0.04,-0.01,19.12
265822,0,0,18.98,17.47,101097.30,-0.80,9.72,-0.10,-0.02,0.03,-0.02,19.15
266331,0,0,18.99,17.47,101097.13,-0.92,9.73,-0.03,-0.03,0.04,-0.02,19.16
266822,0,0,18.96,17.47,101097.52,-0.85,9.68,0.06,-0.04,0.04,-0.01,19.14
267331,0,0,18.96,17.47,101097.52,-0.83,9.72,-0.11,-0.04,0.04,-0.01,19.15
267822,0,0,18.94,17.47,101097.74,-1.03,9.75,-0.21,-0.03,0.04,-0.01,19.16
268331,0,0,18.93,17.47,101097.80,-0.94,9.74,-0.24,-0.02,0.03,-0.02,19.14
268822,0,0,18.93,17.47,101097.80,-0.86,9.72,-0.05,-0.03,0.03,-0.02,19.14
269331,0,0,18.92,17.48,101098.02,-0.90,9.72,0.04,-0.03,0.04,-0.01,19.14
269822,0,0,18.93,17.48,101097.86,-0.87,9.71,-0.05,-0.04,0.04,-0.01,19.14
270331,0,0,18.91,17.48,101098.08,-1.03,9.73,-0.22,-0.04,0.04,-0.01,19.15
270821,0,0,18.92,17.48,101097.91,-0.87,9.72,-0.12,-0.03,0.03,-0.01,19.14
271329,0,0,18.91,17.48,101098.13,-0.92,9.73,-0.11,-0.03,0.03,-0.02,19.16
271816,0,0,18.88,17.48,101098.48,-0.85,9.71,0.09,-0.04,0.04,-0.01,19.14
272329,0,0,18.88,17.48,101098.48,-0.92,9.73,-0.12,-0.04,0.04,-0.01,19.14
272818,0,0,18.90,17.48,101098.16,-0.91,9.72,-0.12,-0.04,0.04,-0.01,19.14
273329,0,0,18.87,17.49,101098.55,-0.96,9.74,-0.23,-0.03,0.03,-0.01,19.16
273820,0,0,18.85,17.49,101098.77,-0.88,9.70,-0.02,-0.03,0.03,-0.02,19.15
274316,0,0,18.88,17.49,101098.44,-0.90,9.71,-0.03,-0.03,0.04,-0.01,19.16
274840,0,0,18.88,17.49,101098.50,-0.86,9.72,-0.08,-0.04,0.04,-0.01,19.14
275316,0,0,18.86,17.49,101098.72,-0.94,9.74,-0.15,-0.04,0.04,-0.01,19.15
275838,0,0,18.86,17.49,101098.72,-0.91,9.72,-0.14,-0.03,0.04,-0.01,19.16
276316,0,0,18.87,17.49,101098.55,-0.88,9.73,-0.13,-0.03,0.03,-0.02,19.17
276838,0,0,18.85,17.50,101098.77,-0.89,9.71,0.01,-0.03,0.04,-0.01,19.15
277314,0,0,18.87,17.50,101098.61,-0.92,9.72,-0.14,-0.03,0.03,-0.01,19.14
277842,0,0,18.85,17.50,101098.83,-0.97,9.74,-0.15,-0.03,0.03,-0.02,19.16
278315,0,0,18.83,17.50,101099.05,-0.98,9.73,-0.32,-0.03,0.04,-0.01,19.16
278846,0,0,18.84,17.50,101098.89,-0.95,9.74,-0.20,-0.03,0.04,-0.01,19.17
279317,0,0,18.84,17.50,101098.89,-0.97,9.72,-0.14,-0.03,0.03,-0.02,19.17
279846,0,0,18.84,17.50,101098.95,-0.90,9.73,-0.08,-0.03,0.03,-0.01,19.18
